Tissue,Leaf,,,Leaf,,,Leaf,,,Root,,,Root,,,Root,,
Context,CG,,,CHG,,,CHH,,,CG,,,CHG,,,CHH,,
Total number of differentially methylated sites,84,,,69,,,"5,587",,,247,,,143,,,"6,295",,
Total unique genes listed,78,,,67,,,"4,337",,,238,,,134,,,"4,704",,
,Gene,Methylation difference (%),log10(adj-p),Gene,Methylation difference (%),log10(adj-p),Gene,Methylation difference (%),log10(adj-p),Gene,Methylation difference (%),log10(adj-p),Gene,Methylation difference (%),log10(adj-p),Gene,Methylation difference (%),log10(adj-p)
,,,,,,,HORVU2Hr1G011680,54.4,-5.72,HORVU1Hr1G081570,,,,,,HORVU4Hr1G025320,56.5,-1.75
,,,,,,,HORVU4Hr1G085050,54.4,-3.68,HORVU6Hr1G027460,,,,,,HORVU1Hr1G087900,56.5,-2.43
,,,,,,,HORVU1Hr1G022470,54.3,-2.92,HORVU1Hr1G028250,,,,,,HORVU3Hr1G035810,56.3,-1.77
,,,,,,,HORVU2Hr1G049200,54.3,-1.31,HORVU2Hr1G085910,,,,,,HORVU1Hr1G004230,56.3,-2.07
,,,,,,,HORVU5Hr1G122660,54.3,-1.58,HORVU4Hr1G064660,,,,,,HORVU2Hr1G097580,56.3,-1.45
,,,,,,,HORVU1Hr1G064400,54.2,-1.66,HORVU2Hr1G100660,,,,,,HORVU2Hr1G094620,56.2,-2.42
,,,,,,,HORVU1Hr1G054230,54.2,-1.66,HORVU3Hr1G087640,,,,,,HORVU1Hr1G083050,56.2,-1.95
,,,,,,,HORVU4Hr1G036120,54.1,-3.24,HORVU3Hr1G077170,,,,,,HORVU2Hr1G017040,56.0,-1.37
,,,,,,,HORVU7Hr1G099210,53.9,-5.86,HORVU7Hr1G093790,,,,,,HORVU4Hr1G034200,56.0,-1.87
,,,,,,,HORVU4Hr1G010200,53.8,-1.32,HORVU2Hr1G095130,,,,,,HORVU3Hr1G069890,56.0,-3.27
,,,,,,,HORVU4Hr1G037100,53.8,-1.61,HORVU4Hr1G011850,,,,,,HORVU6Hr1G039110,55.9,-4.62
,,,,,,,HORVU3Hr1G019980,53.7,-3.52,HORVU5Hr1G069620,,,,,,HORVU6Hr1G057380,55.9,-1.61
,,,,,,,HORVU6Hr1G079040,53.6,-2.34,HORVU2Hr1G009580,,,,,,HORVU6Hr1G019190,55.9,-3.22
,,,,,,,HORVU5Hr1G091310,53.6,-1.93,HORVU4Hr1G008370,,,,,,HORVU6Hr1G015410,55.9,-5.82
,,,,,,,HORVU6Hr1G035340,53.6,-2.77,HORVU5Hr1G120770,,,,,,HORVU2Hr1G081320,55.7,-5.89
,,,,,,,HORVU7Hr1G075080,53.6,-2.23,HORVU5Hr1G044150,,,,,,HORVU1Hr1G039870,55.7,-2.02
,,,,,,,HORVU5Hr1G116320,53.5,-3.79,HORVU5Hr1G049810,,,,,,HORVU6Hr1G087390,55.7,-3.00
,,,,,,,HORVU2Hr1G118680,53.5,-3.29,HORVU6Hr1G044840,,,,,,HORVU6Hr1G058740,55.6,-1.87
,,,,,,,HORVU6Hr1G073850,53.3,-5.62,HORVU1Hr1G076670,,,,,,HORVU5Hr1G056730,55.6,-1.53
,,,,,,,HORVU4Hr1G038270,53.2,-4.06,HORVU1Hr1G087800,,,,,,HORVU2Hr1G094380,55.5,-2.65
,,,,,,,HORVU1Hr1G028030,53.2,-7.25,HORVU3Hr1G075840,,,,,,HORVU7Hr1G046210,55.5,-5.71
,,,,,,,HORVU5Hr1G109550,53.1,-2.15,HORVU1Hr1G055600,,,,,,HORVU4Hr1G053740,55.5,-4.16
,,,,,,,HORVU6Hr1G041650,53.1,-2.63,HORVU5Hr1G068350,,,,,,HORVU1Hr1G040720,55.4,-1.60
,,,,,,,HORVU3Hr1G064730,53.0,-3.12,HORVU1Hr1G016280,,,,,,HORVU3Hr1G052470,55.4,-2.64
,,,,,,,HORVU6Hr1G065900,53.0,-1.97,HORVU3Hr1G101540,,,,,,HORVU1Hr1G074550,55.3,-2.10
,,,,,,,HORVU7Hr1G002740,53.0,-3.26,HORVU6Hr1G001960,,,,,,HORVU2Hr1G123650,55.3,-5.87
,,,,,,,HORVU5Hr1G018480,52.9,-1.34,HORVU3Hr1G079490,,,,,,HORVU2Hr1G004510,55.3,-1.81
,,,,,,,HORVU1Hr1G039230,52.8,-4.64,HORVU7Hr1G101050,,,,,,HORVU7Hr1G001160,55.2,-2.97
,,,,,,,HORVU4Hr1G068370,52.8,-2.46,HORVU3Hr1G031640,,,,,,HORVU2Hr1G010930,55.2,-1.94
,,,,,,,HORVU1Hr1G073210,52.8,-3.41,HORVU1Hr1G052930,,,,,,HORVU3Hr1G050240,55.2,-1.41
,,,,,,,HORVU2Hr1G090000,52.7,-5.74,HORVU4Hr1G073070,,,,,,HORVU5Hr1G048240,55.2,-1.77
,,,,,,,HORVU5Hr1G122220,52.7,-2.35,HORVU2Hr1G092080,,,,,,HORVU5Hr1G092840,55.1,-3.04
,,,,,,,HORVU1Hr1G071930,52.7,-2.25,HORVU4Hr1G052890,,,,,,HORVU1Hr1G064040,55.0,-3.72
,,,,,,,HORVU5Hr1G112870,52.6,-1.72,HORVU6Hr1G079880,,,,,,HORVU1Hr1G035200,55.0,-1.96
,,,,,,,HORVU1Hr1G081280,52.6,-2.61,HORVU0Hr1G011860,,,,,,HORVU2Hr1G001110,55.0,-7.01
,,,,,,,HORVU5Hr1G082210,52.6,-2.50,HORVU5Hr1G023960,,,,,,HORVU6Hr1G093180,55.0,-1.56
,,,,,,,HORVU6Hr1G068110,52.5,-4.17,HORVU7Hr1G095570,,,,,,HORVU5Hr1G029910,54.9,-4.69
,,,,,,,HORVU4Hr1G087340,52.5,-6.43,HORVU3Hr1G018300,,,,,,HORVU3Hr1G002040,54.8,-6.82
,,,,,,,HORVU3Hr1G061240,52.5,-7.06,HORVU7Hr1G118180,,,,,,HORVU6Hr1G090830,54.8,-3.38
,,,,,,,HORVU5Hr1G034570,52.4,-3.56,HORVU5Hr1G079380,,,,,,HORVU5Hr1G123050,54.8,-6.15
,,,,,,,HORVU7Hr1G036130,52.3,-3.26,HORVU5Hr1G042080,,,,,,HORVU1Hr1G040160,54.8,-3.67
,,,,,,,HORVU1Hr1G010890,52.3,-1.90,HORVU3Hr1G039290,,,,,,HORVU3Hr1G000340,54.8,-2.51
,,,,,,,HORVU4Hr1G000100,52.0,-3.29,HORVU5Hr1G124360,,,,,,HORVU5Hr1G092910,54.8,-4.63
,,,,,,,HORVU3Hr1G049190,52.0,-8.84,HORVU7Hr1G117320,,,,,,HORVU1Hr1G003200,54.6,-10.40
,,,,,,,HORVU6Hr1G031470,52.0,-2.38,HORVU3Hr1G039250,,,,,,HORVU4Hr1G082630,54.5,-1.95
,,,,,,,HORVU5Hr1G096100,52.0,-5.32,HORVU2Hr1G101900,,,,,,HORVU7Hr1G079810,54.5,-1.85
,,,,,,,HORVU5Hr1G114990,51.9,-3.93,HORVU1Hr1G039440,,,,,,HORVU3Hr1G048240,54.4,-1.59
,,,,,,,HORVU7Hr1G065420,51.9,-1.75,HORVU1Hr1G059550,,,,,,HORVU7Hr1G038270,54.4,-2.05
,,,,,,,HORVU2Hr1G020120,51.9,-3.56,HORVU0Hr1G038830,,,,,,HORVU2Hr1G092070,54.4,-1.68
,,,,,,,HORVU2Hr1G124610,51.7,-4.29,HORVU4Hr1G072520,,,,,,HORVU5Hr1G021580,54.2,-1.31
,,,,,,,HORVU3Hr1G015570,51.7,-1.40,HORVU7Hr1G117010,,,,,,HORVU5Hr1G020500,54.1,-5.05
,,,,,,,HORVU7Hr1G059850,51.6,-2.08,HORVU1Hr1G085240,,,,,,HORVU6Hr1G004270,54.1,-1.52
,,,,,,,HORVU4Hr1G011020,51.6,-2.52,HORVU5Hr1G078310,,,,,,HORVU2Hr1G101140,54.0,-1.37
,,,,,,,HORVU5Hr1G043130,51.6,-2.75,HORVU6Hr1G058590,,,,,,HORVU4Hr1G069420,54.0,-1.56
,,,,,,,HORVU7Hr1G122290,51.4,-3.43,HORVU7Hr1G036000,,,,,,HORVU3Hr1G038850,53.9,-1.43
,,,,,,,HORVU6Hr1G024700,51.3,-1.64,HORVU1Hr1G076680,,,,,,HORVU2Hr1G071890,53.8,-1.93
,,,,,,,HORVU7Hr1G036540,51.3,-1.51,HORVU7Hr1G106280,,,,,,HORVU7Hr1G111000,53.8,-1.69
,,,,,,,HORVU2Hr1G085590,51.3,-6.29,HORVU2Hr1G126170,,,,,,HORVU5Hr1G009360,53.8,-2.64
,,,,,,,HORVU7Hr1G088290,51.3,-1.51,HORVU7Hr1G008130,,,,,,HORVU7Hr1G023940,53.8,-2.38
,,,,,,,HORVU1Hr1G057140,51.2,-3.52,HORVU1Hr1G094570,,,,,,HORVU4Hr1G044200,53.8,-2.35
,,,,,,,HORVU1Hr1G085960,51.1,-3.61,HORVU5Hr1G079390,,,,,,HORVU2Hr1G045440,53.6,-2.83
,,,,,,,HORVU4Hr1G048490,51.0,-3.18,HORVU5Hr1G006960,,,,,,HORVU2Hr1G102460,53.6,-2.87
,,,,,,,HORVU7Hr1G049070,51.0,-3.78,HORVU3Hr1G113340,,,,,,HORVU2Hr1G067030,53.6,-3.88
,,,,,,,HORVU2Hr1G046680,50.9,-2.25,HORVU2Hr1G039880,,,,,,HORVU1Hr1G076490,53.5,-3.75
,,,,,,,HORVU2Hr1G091320,50.9,-2.29,HORVU3Hr1G082670,,,,,,HORVU3Hr1G032370,53.5,-2.31
,,,,,,,HORVU5Hr1G068770,50.9,-2.05,HORVU3Hr1G093140,,,,,,HORVU2Hr1G009730,53.4,-4.16
,,,,,,,HORVU5Hr1G033980,50.8,-2.51,HORVU4Hr1G067870,,,,,,HORVU6Hr1G067580,53.4,-5.61
,,,,,,,HORVU5Hr1G030460,50.7,-3.36,HORVU2Hr1G056510,,,,,,HORVU5Hr1G079470,53.4,-2.60
,,,,,,,HORVU2Hr1G092180,50.5,-2.32,HORVU5Hr1G006220,,,,,,HORVU1Hr1G090360,53.4,-1.65
,,,,,,,HORVU2Hr1G102110,50.5,-1.33,HORVU1Hr1G001950,,,,,,HORVU3Hr1G043530,53.3,-4.94
,,,,,,,HORVU2Hr1G073590,50.4,-4.01,HORVU1Hr1G070740,,,,,,HORVU4Hr1G022270,53.2,-3.87
,,,,,,,HORVU3Hr1G104940,50.3,-2.03,HORVU3Hr1G033980,,,,,,HORVU6Hr1G005050,53.2,-11.19
,,,,,,,HORVU3Hr1G073960,50.3,-2.36,HORVU3Hr1G060080,,,,,,HORVU1Hr1G079410,53.1,-8.40
,,,,,,,HORVU2Hr1G008980,50.3,-4.29,HORVU7Hr1G089720,,,,,,HORVU3Hr1G040640,53.1,-5.73
,,,,,,,HORVU3Hr1G013640,50.0,-2.78,,,,,,,HORVU6Hr1G044030,53.0,-4.17
,,,,,,,HORVU0Hr1G014270,50.0,-1.50,,,,,,,HORVU0Hr1G012050,53.0,-2.81
,,,,,,,HORVU1Hr1G004330,50.0,-2.61,,,,,,,HORVU2Hr1G069390,52.9,-4.66
,,,,,,,HORVU1Hr1G005450,50.0,-2.26,,,,,,,HORVU4Hr1G060870,52.9,-1.35
,,,,,,,HORVU1Hr1G016720,50.0,-1.74,,,,,,,HORVU5Hr1G023140,52.9,-3.17
,,,,,,,HORVU1Hr1G020240,50.0,-3.11,,,,,,,HORVU7Hr1G061610,52.9,-3.61
,,,,,,,HORVU1Hr1G051660,50.0,-1.36,,,,,,,HORVU7Hr1G049250,52.9,-3.52
,,,,,,,HORVU1Hr1G069510,50.0,-1.60,,,,,,,HORVU7Hr1G008600,52.9,-3.11
,,,,,,,HORVU1Hr1G085240,50.0,-3.14,,,,,,,HORVU6Hr1G011260,52.9,-1.43
,,,,,,,HORVU1Hr1G085550,50.0,-4.72,,,,,,,HORVU6Hr1G078130,52.9,-2.08
,,,,,,,HORVU2Hr1G005680,50.0,-6.13,,,,,,,HORVU7Hr1G043690,52.9,-1.60
,,,,,,,HORVU2Hr1G041130,50.0,-1.31,,,,,,,HORVU5Hr1G011170,52.9,-3.03
,,,,,,,HORVU2Hr1G058740,50.0,-2.85,,,,,,,HORVU3Hr1G002530,52.8,-3.85
,,,,,,,HORVU2Hr1G075190,50.0,-1.89,,,,,,,HORVU7Hr1G038200,52.8,-3.82
,,,,,,,HORVU2Hr1G076620,50.0,-1.50,,,,,,,HORVU2Hr1G001640,52.7,-1.31
,,,,,,,HORVU2Hr1G093840,50.0,-1.74,,,,,,,HORVU2Hr1G028850,52.6,-1.92
,,,,,,,HORVU2Hr1G093930,50.0,-3.66,,,,,,,HORVU1Hr1G042050,52.5,-4.37
,,,,,,,HORVU2Hr1G104530,50.0,-2.11,,,,,,,HORVU2Hr1G005680,52.5,-2.31
,,,,,,,HORVU3Hr1G027710,50.0,-5.80,,,,,,,HORVU6Hr1G000780,52.4,-3.17
,,,,,,,HORVU3Hr1G028990,50.0,-2.33,,,,,,,HORVU7Hr1G075960,52.4,-2.74
,,,,,,,HORVU3Hr1G043390,50.0,-3.67,,,,,,,HORVU0Hr1G040490,52.3,-10.51
,,,,,,,HORVU3Hr1G092200,50.0,-1.94,,,,,,,HORVU1Hr1G048870,52.3,-30.31
,,,,,,,HORVU3Hr1G105140,50.0,-2.61,,,,,,,HORVU5Hr1G082160,52.2,-1.34
,,,,,,,HORVU4Hr1G002050,50.0,-1.87,,,,,,,HORVU0Hr1G002690,52.2,-2.80
,,,,,,,HORVU4Hr1G012200,50.0,-1.87,,,,,,,HORVU3Hr1G038390,52.2,-1.38
,,,,,,,HORVU4Hr1G035980,50.0,-4.23,,,,,,,HORVU4Hr1G000810,52.2,-1.31
,,,,,,,HORVU4Hr1G061700,50.0,-2.97,,,,,,,HORVU4Hr1G059050,52.1,-1.99
,,,,,,,HORVU4Hr1G072210,50.0,-2.06,,,,,,,HORVU4Hr1G067680,52.1,-5.80
,,,,,,,HORVU4Hr1G078770,50.0,-2.71,,,,,,,HORVU5Hr1G011070,51.9,-2.67
,,,,,,,HORVU5Hr1G030970,50.0,-2.51,,,,,,,HORVU2Hr1G097180,51.9,-2.45
,,,,,,,HORVU5Hr1G047100,50.0,-1.50,,,,,,,HORVU7Hr1G021310,51.8,-2.73
,,,,,,,HORVU5Hr1G050720,50.0,-3.91,,,,,,,HORVU7Hr1G077560,51.8,-2.93
,,,,,,,HORVU5Hr1G051100,50.0,-1.95,,,,,,,HORVU5Hr1G027810,51.7,-5.15
,,,,,,,HORVU5Hr1G051390,50.0,-1.69,,,,,,,HORVU1Hr1G078730,51.7,-2.49
,,,,,,,HORVU5Hr1G051850,50.0,-1.87,,,,,,,HORVU1Hr1G051210,51.7,-4.63
,,,,,,,HORVU5Hr1G063380,50.0,-2.36,,,,,,,HORVU2Hr1G124280,51.6,-3.39
,,,,,,,HORVU5Hr1G063940,50.0,-1.47,,,,,,,HORVU7Hr1G008170,51.5,-2.75
,,,,,,,HORVU5Hr1G074010,50.0,-3.71,,,,,,,HORVU2Hr1G125640,51.5,-3.91
,,,,,,,HORVU5Hr1G074590,50.0,-1.94,,,,,,,HORVU3Hr1G089030,51.5,-7.13
,,,,,,,HORVU5Hr1G100140,50.0,-3.01,,,,,,,HORVU7Hr1G031650,51.5,-2.15
,,,,,,,HORVU5Hr1G115530,50.0,-2.51,,,,,,,HORVU2Hr1G068360,51.4,-4.44
,,,,,,,HORVU6Hr1G009850,50.0,-1.47,,,,,,,HORVU3Hr1G089450,51.4,-1.95
,,,,,,,HORVU6Hr1G021870,50.0,-3.85,,,,,,,HORVU4Hr1G026660,51.4,-3.12
,,,,,,,HORVU6Hr1G024410,50.0,-1.50,,,,,,,HORVU2Hr1G127540,51.3,-2.34
,,,,,,,HORVU6Hr1G025830,50.0,-2.61,,,,,,,HORVU7Hr1G111060,51.3,-6.12
,,,,,,,HORVU6Hr1G034070,50.0,-3.61,,,,,,,HORVU2Hr1G000590,51.3,-3.60
,,,,,,,HORVU6Hr1G056980,50.0,-1.41,,,,,,,HORVU4Hr1G077850,51.3,-2.91
,,,,,,,HORVU6Hr1G062800,50.0,-1.74,,,,,,,HORVU7Hr1G005300,51.1,-2.92
,,,,,,,HORVU6Hr1G082240,50.0,-4.81,,,,,,,HORVU1Hr1G025280,51.1,-2.03
,,,,,,,HORVU6Hr1G085410,50.0,-2.19,,,,,,,HORVU3Hr1G049910,51.0,-3.32
,,,,,,,HORVU6Hr1G087800,50.0,-2.91,,,,,,,HORVU3Hr1G035450,51.0,-4.27
,,,,,,,HORVU6Hr1G095330,50.0,-2.97,,,,,,,HORVU5Hr1G117790,51.0,-1.74
,,,,,,,HORVU7Hr1G040490,50.0,-2.81,,,,,,,HORVU5Hr1G080610,51.0,-2.29
,,,,,,,HORVU7Hr1G043690,50.0,-2.25,,,,,,,HORVU5Hr1G073990,50.9,-3.59
,,,,,,,HORVU7Hr1G045430,50.0,-1.74,,,,,,,HORVU7Hr1G045410,50.8,-3.97
,,,,,,,HORVU7Hr1G087150,50.0,-2.08,,,,,,,HORVU6Hr1G024100,50.7,-3.92
,,,,,,,HORVU7Hr1G096650,50.0,-1.31,,,,,,,HORVU5Hr1G068940,50.7,-3.33
,,,,,,,HORVU6Hr1G030600,50.0,-4.39,,,,,,,HORVU3Hr1G022350,50.7,-5.93
,,,,,,,HORVU2Hr1G113100,49.9,-4.97,,,,,,,HORVU2Hr1G056820,50.7,-3.92
,,,,,,,HORVU2Hr1G078560,49.9,-1.54,,,,,,,HORVU5Hr1G006960,50.6,-4.61
,,,,,,,HORVU5Hr1G091770,49.9,-1.57,,,,,,,HORVU7Hr1G013400,50.6,-3.13
,,,,,,,HORVU2Hr1G064330,49.8,-1.94,,,,,,,HORVU7Hr1G099700,50.6,-2.55
,,,,,,,HORVU6Hr1G051760,49.6,-2.62,,,,,,,HORVU1Hr1G050810,50.6,-1.73
,,,,,,,HORVU2Hr1G115620,49.6,-3.24,,,,,,,HORVU7Hr1G008470,50.5,-1.96
,,,,,,,HORVU7Hr1G036130,49.6,-4.49,,,,,,,HORVU1Hr1G058070,50.5,-2.94
,,,,,,,HORVU2Hr1G049760,49.5,-2.47,,,,,,,HORVU2Hr1G027400,50.5,-3.04
,,,,,,,HORVU2Hr1G018970,49.4,-3.65,,,,,,,HORVU7Hr1G031680,50.4,-4.61
,,,,,,,HORVU4Hr1G020080,49.4,-1.74,,,,,,,HORVU3Hr1G061800,50.4,-2.16
,,,,,,,HORVU7Hr1G048730,49.4,-2.65,,,,,,,HORVU7Hr1G035390,50.3,-2.70
,,,,,,,HORVU5Hr1G088480,49.4,-2.90,,,,,,,HORVU3Hr1G083470,50.3,-2.16
,,,,,,,HORVU1Hr1G088300,49.4,-1.38,,,,,,,HORVU2Hr1G040180,50.3,-1.81
,,,,,,,HORVU5Hr1G010440,49.3,-2.04,,,,,,,HORVU2Hr1G056160,50.2,-4.64
,,,,,,,HORVU6Hr1G012630,49.2,-5.09,,,,,,,HORVU6Hr1G010870,50.2,-2.90
,,,,,,,HORVU4Hr1G007450,49.2,-3.94,,,,,,,HORVU1Hr1G071360,50.1,-1.94
,,,,,,,HORVU5Hr1G058400,49.2,-1.43,,,,,,,HORVU0Hr1G012220,50.0,-3.56
,,,,,,,HORVU4Hr1G034590,49.0,-2.51,,,,,,,HORVU1Hr1G005450,50.0,-2.18
,,,,,,,HORVU2Hr1G050270,48.9,-4.23,,,,,,,HORVU1Hr1G061400,50.0,-2.75
,,,,,,,HORVU7Hr1G033450,48.9,-2.49,,,,,,,HORVU1Hr1G075550,50.0,-1.59
,,,,,,,HORVU7Hr1G000320,48.8,-2.74,,,,,,,HORVU1Hr1G084180,50.0,-2.90
,,,,,,,HORVU7Hr1G045470,48.8,-1.96,,,,,,,HORVU2Hr1G051300,50.0,-2.05
,,,,,,,HORVU5Hr1G111280,48.7,-3.13,,,,,,,HORVU2Hr1G051970,50.0,-3.50
,,,,,,,HORVU5Hr1G102070,48.7,-3.97,,,,,,,HORVU2Hr1G085500,50.0,-2.47
,,,,,,,HORVU5Hr1G109450,48.7,-1.33,,,,,,,HORVU2Hr1G095940,50.0,-4.89
,,,,,,,HORVU3Hr1G071500,48.6,-2.36,,,,,,,HORVU2Hr1G120190,50.0,-2.66
,,,,,,,HORVU3Hr1G080810,48.6,-5.02,,,,,,,HORVU3Hr1G007280,50.0,-1.75
,,,,,,,HORVU3Hr1G005230,48.6,-2.97,,,,,,,HORVU3Hr1G010070,50.0,-4.00
,,,,,,,HORVU3Hr1G083620,48.6,-3.37,,,,,,,HORVU3Hr1G011430,50.0,-3.64
,,,,,,,HORVU7Hr1G030930,48.6,-1.82,,,,,,,HORVU3Hr1G060930,50.0,-2.48
,,,,,,,HORVU2Hr1G096300,48.6,-2.69,,,,,,,HORVU3Hr1G088390,50.0,-3.07
,,,,,,,HORVU3Hr1G061660,48.5,-1.48,,,,,,,HORVU4Hr1G017590,50.0,-1.58
,,,,,,,HORVU3Hr1G071400,48.5,-3.10,,,,,,,HORVU4Hr1G027050,50.0,-1.88
,,,,,,,HORVU5Hr1G027950,48.5,-4.22,,,,,,,HORVU4Hr1G037680,50.0,-2.30
,,,,,,,HORVU1Hr1G062500,48.4,-3.54,,,,,,,HORVU4Hr1G074400,50.0,-1.40
,,,,,,,HORVU6Hr1G089670,48.3,-3.43,,,,,,,HORVU4Hr1G085980,50.0,-1.75
,,,,,,,HORVU4Hr1G019810,48.2,-2.70,,,,,,,HORVU5Hr1G016400,50.0,-1.71
,,,,,,,HORVU2Hr1G023550,48.2,-3.65,,,,,,,HORVU5Hr1G061770,50.0,-1.40
,,,,,,,HORVU7Hr1G011420,48.1,-2.45,,,,,,,HORVU5Hr1G064470,50.0,-3.18
,,,,,,,HORVU6Hr1G015500,48.1,-2.80,,,,,,,HORVU5Hr1G093700,50.0,-1.83
,,,,,,,HORVU2Hr1G086460,48.1,-1.86,,,,,,,HORVU5Hr1G115530,50.0,-2.71
,,,,,,,HORVU5Hr1G055920,48.1,-4.13,,,,,,,HORVU5Hr1G121130,50.0,-1.51
,,,,,,,HORVU7Hr1G002920,48.0,-2.22,,,,,,,HORVU6Hr1G002550,50.0,-1.38
,,,,,,,HORVU1Hr1G039870,47.9,-1.36,,,,,,,HORVU6Hr1G055460,50.0,-1.83
,,,,,,,HORVU1Hr1G067320,47.9,-2.71,,,,,,,HORVU6Hr1G057560,50.0,-2.82
,,,,,,,HORVU2Hr1G097360,47.9,-1.96,,,,,,,HORVU6Hr1G069150,50.0,-2.46
,,,,,,,HORVU2Hr1G004620,47.8,-1.57,,,,,,,HORVU6Hr1G076260,50.0,-1.78
,,,,,,,HORVU6Hr1G078060,47.8,-5.68,,,,,,,HORVU6Hr1G086010,50.0,-1.45
,,,,,,,HORVU2Hr1G082880,47.8,-1.43,,,,,,,HORVU7Hr1G035430,50.0,-1.33
,,,,,,,HORVU6Hr1G095320,47.7,-1.76,,,,,,,HORVU7Hr1G045420,50.0,-1.49
,,,,,,,HORVU3Hr1G038850,47.7,-4.25,,,,,,,HORVU7Hr1G051930,50.0,-2.59
,,,,,,,HORVU7Hr1G053760,47.6,-1.66,,,,,,,HORVU7Hr1G076070,50.0,-3.35
,,,,,,,HORVU3Hr1G032370,47.5,-2.48,,,,,,,HORVU7Hr1G080900,50.0,-3.43
,,,,,,,HORVU2Hr1G066100,47.5,-3.85,,,,,,,HORVU5Hr1G016340,49.7,-7.75
,,,,,,,HORVU5Hr1G122640,47.4,-1.71,,,,,,,HORVU1Hr1G089540,49.6,-2.65
,,,,,,,HORVU5Hr1G085200,47.4,-2.08,,,,,,,HORVU7Hr1G043950,49.6,-3.34
,,,,,,,HORVU7Hr1G121250,47.4,-5.14,,,,,,,HORVU5Hr1G035960,49.6,-3.59
,,,,,,,HORVU1Hr1G016280,47.4,-2.71,,,,,,,HORVU5Hr1G047980,49.5,-6.67
,,,,,,,HORVU5Hr1G122840,47.4,-1.96,,,,,,,HORVU3Hr1G083190,49.5,-6.03
,,,,,,,HORVU1Hr1G092250,47.4,-3.19,,,,,,,HORVU3Hr1G073560,49.5,-2.18
,,,,,,,HORVU5Hr1G041780,47.3,-4.51,,,,,,,HORVU6Hr1G000490,49.5,-5.15
,,,,,,,HORVU6Hr1G034720,47.3,-3.37,,,,,,,HORVU4Hr1G023480,49.3,-2.66
,,,,,,,HORVU4Hr1G013170,47.3,-1.65,,,,,,,HORVU7Hr1G045400,49.3,-4.89
,,,,,,,HORVU2Hr1G029350,47.2,-3.10,,,,,,,HORVU5Hr1G087870,49.3,-2.68
,,,,,,,HORVU5Hr1G030780,47.2,-3.28,,,,,,,HORVU7Hr1G040130,49.3,-4.18
,,,,,,,HORVU5Hr1G092310,47.2,-1.40,,,,,,,HORVU2Hr1G112650,49.3,-2.16
,,,,,,,HORVU7Hr1G045140,47.1,-2.19,,,,,,,HORVU2Hr1G030680,49.2,-1.51
,,,,,,,HORVU5Hr1G007220,47.1,-5.25,,,,,,,HORVU5Hr1G072940,49.2,-3.01
,,,,,,,HORVU7Hr1G050150,47.1,-4.20,,,,,,,HORVU1Hr1G039230,49.2,-2.95
,,,,,,,HORVU7Hr1G009630,47.0,-3.11,,,,,,,HORVU4Hr1G059740,49.1,-2.33
,,,,,,,HORVU1Hr1G093990,47.0,-2.38,,,,,,,HORVU6Hr1G095040,49.1,-4.02
,,,,,,,HORVU2Hr1G001450,47.0,-2.29,,,,,,,HORVU2Hr1G025630,49.0,-9.58
,,,,,,,HORVU5Hr1G110920,46.9,-3.56,,,,,,,HORVU5Hr1G005860,49.0,-3.21
,,,,,,,HORVU4Hr1G014540,46.8,-2.77,,,,,,,HORVU2Hr1G009150,49.0,-4.15
,,,,,,,HORVU2Hr1G108110,46.8,-1.73,,,,,,,HORVU2Hr1G005150,49.0,-4.65
,,,,,,,HORVU5Hr1G097930,46.8,-2.16,,,,,,,HORVU4Hr1G033650,49.0,-3.19
,,,,,,,HORVU6Hr1G086590,46.8,-1.78,,,,,,,HORVU5Hr1G125000,48.9,-2.33
,,,,,,,HORVU7Hr1G116890,46.7,-2.11,,,,,,,HORVU1Hr1G031010,48.9,-1.56
,,,,,,,HORVU1Hr1G047730,46.7,-6.66,,,,,,,HORVU3Hr1G095800,48.8,-5.52
,,,,,,,HORVU1Hr1G031860,46.7,-1.74,,,,,,,HORVU5Hr1G016780,48.8,-3.72
,,,,,,,HORVU3Hr1G088310,46.7,-2.65,,,,,,,HORVU0Hr1G000600,48.8,-3.37
,,,,,,,HORVU4Hr1G022540,46.7,-1.36,,,,,,,HORVU4Hr1G031870,48.8,-3.27
,,,,,,,HORVU7Hr1G023610,46.7,-1.49,,,,,,,HORVU2Hr1G100740,48.8,-1.83
,,,,,,,HORVU7Hr1G077880,46.7,-4.02,,,,,,,HORVU3Hr1G057990,48.7,-4.44
,,,,,,,HORVU7Hr1G121700,46.7,-2.47,,,,,,,HORVU3Hr1G026300,48.7,-2.93
,,,,,,,HORVU7Hr1G038330,46.6,-4.58,,,,,,,HORVU6Hr1G027970,48.7,-7.76
,,,,,,,HORVU1Hr1G023500,46.6,-2.74,,,,,,,HORVU1Hr1G063030,48.6,-3.06
,,,,,,,HORVU4Hr1G034660,46.6,-2.02,,,,,,,HORVU4Hr1G049770,48.6,-1.70
,,,,,,,HORVU6Hr1G058870,46.5,-4.21,,,,,,,HORVU5Hr1G107010,48.6,-2.90
,,,,,,,HORVU6Hr1G092270,46.5,-2.13,,,,,,,HORVU1Hr1G083950,48.5,-2.34
,,,,,,,HORVU2Hr1G050270,46.5,-2.15,,,,,,,HORVU4Hr1G051810,48.5,-5.56
,,,,,,,HORVU2Hr1G067390,46.5,-5.85,,,,,,,HORVU2Hr1G017760,48.4,-3.21
